Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-11T00:37:48.473Z","Included","auto","No","82023","59750","1477404","16719","1635896","0.52"
"2025-09-11T00:34:22.688Z","Included","auto","No","122883","11432","2588884","6495","2729694","1.25"
"2025-09-11T00:29:51.999Z","Included","auto","No","141654","56446","2153184","11289","2362573","0.73"
"2025-09-11T00:27:00.564Z","Included","auto","No","15138","2136","1851285","11953","1880512","0.54"
"2025-09-11T00:21:14.306Z","Included","auto","No","808","0","66217","403","67428","0.02"
"2025-09-11T00:15:31.088Z","Included","auto","No","11952","5568","962975","8327","988822","0.31"
"2025-09-11T00:09:12.883Z","Included","auto","No","47222","0","7060","583","54865","0.05"
"2025-09-10T23:01:33.676Z","Included","auto","No","12245","0","717721","1361","731327","0.20"
"2025-09-10T22:34:07.607Z","Included","auto","No","35159","0","170050","570","205779","0.08"
"2025-09-10T22:33:37.476Z","Included","auto","No","996","0","118586","189","119771","0.03"
"2025-09-10T22:32:36.153Z","Included","auto","No","31078","0","460626","1030","492734","0.15"
"2025-09-10T22:29:03.292Z","Included","auto","No","44237","0","1636841","2357","1683435","0.46"
"2025-09-10T22:28:31.348Z","Included","auto","No","809","0","207279","406","208494","0.05"
"2025-09-10T22:27:37.643Z","Included","auto","No","86627","0","119926","371","206924","0.12"
"2025-09-10T22:20:17.887Z","Included","auto","No","95149","0","1321232","2393","1418774","0.44"
"2025-09-10T22:18:52.596Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-10T22:16:25.146Z","Included","auto","No","6671","0","1406798","3345","1416814","0.37"
"2025-09-10T22:08:18.063Z","Included","auto","No","12594","0","1972202","7256","1992052","0.53"
"2025-09-10T22:06:18.749Z","Included","auto","No","32389","0","1079034","7373","1118796","0.33"
"2025-09-10T22:05:04.243Z","Included","auto","No","6012","0","1691232","1587","1698831","0.44"
"2025-09-10T22:03:19.845Z","Included","auto","No","5497","0","474500","2104","482101","0.13"
"2025-09-10T22:02:46.335Z","Included","auto","No","3593","0","380644","2090","386327","0.11"
"2025-09-10T22:01:10.443Z","Included","auto","No","55210","0","248029","1773","305012","0.12"
"2025-09-10T22:00:13.801Z","Included","auto","No","3784","0","397436","1050","402270","0.11"
"2025-09-10T21:59:37.556Z","Included","auto","No","452","0","55089","375","55916","0.02"
"2025-09-10T21:57:39.388Z","Included","auto","No","7167","0","357615","2578","367360","0.11"
"2025-09-10T21:55:28.590Z","Included","auto","No","9884","0","287769","8840","306493","0.12"
"2025-09-10T21:45:19.049Z","Included","auto","No","5699","0","98017","445","104161","0.03"
"2025-09-10T21:43:15.017Z","Included","auto","No","6657","0","710763","2299","719719","0.19"
"2025-09-10T21:36:54.248Z","Included","auto","No","35824","79072","42514","5261","162671","0.08"
"2025-09-10T21:34:56.289Z","Included","auto","No","11614","0","2764365","2222","2778201","0.71"
"2025-09-10T21:34:06.744Z","Included","auto","No","95747","0","687230","1136","784113","0.27"
"2025-09-10T21:25:04.169Z","Included","auto","No","1762","0","263080","782","265624","0.07"
"2025-09-10T21:24:18.545Z","Included","auto","No","3184","0","426226","1122","430532","0.11"
"2025-09-10T21:19:22.490Z","Included","auto","No","16664","0","589182","22920","628766","0.26"
"2025-09-10T21:18:47.948Z","Included","auto","No","3014","0","195442","1337","199793","0.06"
"2025-09-10T21:12:25.817Z","Included","auto","No","14236","0","203769","519","218524","0.07"
"2025-09-10T21:10:25.201Z","Included","auto","No","531","0","49376","282","50189","0.01"
"2025-09-10T21:07:18.910Z","Included","auto","No","5576","0","43801","347","49724","0.02"
"2025-09-10T21:02:44.836Z","Included","auto","No","8984","0","235409","8250","252643","0.10"
"2025-09-10T21:01:46.928Z","Included","auto","No","4930","5864","164557","2087","177438","0.08"
"2025-09-10T20:59:42.122Z","Included","auto","No","286","0","29613","115","30014","0.01"
"2025-09-10T20:58:42.538Z","Included","auto","No","311","0","29303","115","29729","0.01"
"2025-09-10T20:45:59.997Z","Included","auto","No","21798","0","65340","417","87555","0.04"
"2025-09-10T20:41:16.502Z","Included","auto","No","19622","66236","8838","8218","102914","0.06"
"2025-09-10T20:31:09.087Z","Included","auto","No","102181","0","435518","1909","539608","0.22"
"2025-09-10T19:35:30.974Z","Included","auto","No","6305","0","669768","1325","677398","0.18"
"2025-09-10T19:32:25.795Z","Included","auto","No","5571","0","356279","1027","362877","0.10"
"2025-09-10T19:30:56.976Z","Included","auto","No","4039","0","501696","1745","507480","0.14"
"2025-09-10T19:28:03.415Z","Included","auto","No","10639","0","994424","8645","1013708","0.29"
"2025-09-10T19:25:16.853Z","Included","auto","No","62365","0","8839","293","71497","0.07"
"2025-09-10T19:24:21.322Z","Included","auto","No","2277","0","1103271","954","1106502","0.28"
"2025-09-10T19:23:44.089Z","Included","auto","No","1555","0","909211","503","911269","0.23"
"2025-09-10T19:23:02.010Z","Included","auto","No","1788","0","324184","939","326911","0.09"
"2025-09-10T19:21:52.105Z","Included","auto","No","1172","0","318827","738","320737","0.08"
"2025-09-10T19:21:29.139Z","Included","auto","No","2286","0","232922","1113","236321","0.06"
"2025-09-10T19:16:09.249Z","Included","auto","No","5460","0","661881","3484","670825","0.18"
"2025-09-10T19:15:02.744Z","Included","auto","No","234","0","71278","157","71669","0.02"
"2025-09-10T19:07:30.284Z","Included","auto","No","666","0","141603","357","142626","0.04"
"2025-09-10T18:53:46.893Z","Included","auto","No","63559","0","286980","892","351431","0.14"
"2025-09-10T09:13:22.013Z","Included","auto","No","829","0","137268","476","138573","0.04"
"2025-09-10T09:12:44.680Z","Included","auto","No","1161","0","135044","922","137127","0.04"
"2025-09-10T09:11:15.966Z","Included","auto","No","707","0","200755","381","201843","0.05"
"2025-09-10T09:04:12.753Z","Included","auto","No","10939","0","234445","420","245804","0.07"
"2025-09-10T09:03:34.541Z","Included","auto","No","963","0","220457","777","222197","0.06"
"2025-09-10T09:01:44.583Z","Included","auto","No","675","0","108490","236","109401","0.03"
"2025-09-10T09:01:04.345Z","Included","auto","No","1525","0","159323","1028","161876","0.05"
"2025-09-10T09:00:20.972Z","Included","auto","No","1164","0","103249","502","104915","0.03"
"2025-09-10T08:58:57.084Z","Included","auto","No","1412","0","201816","1179","204407","0.06"
"2025-09-10T08:56:40.463Z","Included","auto","No","1580","0","195928","1120","198628","0.06"
"2025-09-10T08:54:44.892Z","Included","auto","No","3100","0","233634","1279","238013","0.07"
"2025-09-10T08:53:52.176Z","Included","auto","No","3169","0","219468","1444","224081","0.06"
"2025-09-10T08:51:24.925Z","Included","auto","No","12175","0","312193","6694","331062","0.12"
"2025-09-10T08:50:00.600Z","Included","auto","No","5941","0","110939","922","117802","0.04"
"2025-09-10T08:48:50.131Z","Included","auto","No","20911","0","159060","3390","183361","0.07"
"2025-09-10T08:45:49.852Z","Errored, Not Charged","auto","No","0","1449","391873","26786","420108","0.11"
"2025-09-10T08:44:45.934Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-10T08:34:16.914Z","Included","auto","No","196176","59326","1175246","13427","1444175","0.55"
"2025-09-10T08:32:31.330Z","Included","auto","No","22202","0","2328087","1545","2351834","0.61"
"2025-09-10T08:31:45.443Z","Included","auto","No","15932","0","61769","347","78048","0.03"
"2025-09-10T08:21:28.390Z","Included","auto","No","3534","0","419167","2080","424781","0.12"
"2025-09-10T08:17:27.807Z","Included","auto","No","3098","0","395855","2067","401020","0.11"
"2025-09-10T08:04:43.173Z","Included","auto","No","5455","0","470885","2661","479001","0.13"
"2025-09-10T08:03:28.315Z","Included","auto","No","6471","0","419596","3172","429239","0.12"
"2025-09-10T08:01:52.415Z","Included","auto","No","3656","0","412360","2149","418165","0.12"
"2025-09-10T08:00:12.239Z","Included","auto","No","1413","0","154958","1078","157449","0.04"
"2025-09-10T07:58:23.782Z","Included","auto","No","1903","0","110971","1632","114506","0.04"
"2025-09-10T07:56:21.863Z","Included","auto","No","1402","0","142157","761","144320","0.04"
"2025-09-10T07:48:35.933Z","Included","auto","No","2317","0","167876","1838","172031","0.05"
"2025-09-10T07:46:30.672Z","Included","auto","No","3198","0","154043","1388","158629","0.05"
"2025-09-10T07:45:11.324Z","Included","auto","No","22328","0","64453","1173","87954","0.04"
"2025-09-10T07:43:00.462Z","Included","auto","No","4694","0","255443","2486","262623","0.08"
"2025-09-10T07:39:18.596Z","Errored, Not Charged","auto","No","17194","0","123784","956","141934","0.05"
"2025-09-10T07:36:34.667Z","Included","auto","No","0","1276","106880","344","108500","0.02"
"2025-09-10T07:35:31.060Z","Included","auto","No","0","654","106368","471","107493","0.02"
"2025-09-10T07:33:13.561Z","Included","auto","No","0","927","105600","518","107045","0.02"
"2025-09-10T07:31:51.561Z","Included","auto","No","0","669","105088","1533","107290","0.03"
"2025-09-10T07:27:08.832Z","Included","auto","No","0","99129","6144","750","106023","0.13"
"2025-09-10T07:26:34.386Z","Included","auto","No","4307","0","99359","315","103981","0.03"
"2025-09-10T07:24:29.907Z","Included","auto","No","2340","0","1201928","741","1205009","0.31"
"2025-09-10T07:11:15.826Z","Included","auto","No","23473","0","2209495","1945","2234913","0.58"
"2025-09-10T07:10:30.601Z","Included","auto","No","4558","0","70877","332","75767","0.02"
"2025-09-10T07:09:52.352Z","Included","auto","No","658","0","70220","414","71292","0.02"
"2025-09-10T07:08:44.993Z","Included","auto","No","4295","0","65926","526","70747","0.02"
"2025-09-10T07:08:25.598Z","Included","auto","No","488","0","65439","405","66332","0.02"
"2025-09-10T07:08:00.770Z","Included","auto","No","567","0","64873","391","65831","0.02"
"2025-09-10T07:07:15.017Z","Included","auto","No","4714","0","60160","469","65343","0.02"
"2025-09-10T07:01:01.151Z","Included","auto","No","36610","0","144404","626","181640","0.08"
"2025-09-10T06:52:18.542Z","Included","auto","No","50696","88888","901579","13128","1054291","0.34"
"2025-09-10T06:50:43.665Z","Included","auto","No","2128","0","97712","393","100233","0.03"
"2025-09-10T06:47:53.501Z","Included","auto","No","29220","0","1502536","3234","1534990","0.42"
"2025-09-10T06:46:57.376Z","Included","auto","No","506","0","68004","380","68890","0.02"
"2025-09-10T06:45:59.266Z","Included","auto","No","1590","0","66415","398","68403","0.02"
"2025-09-10T06:44:46.657Z","Included","auto","No","60557","0","475303","688","536548","0.18"
"2025-09-10T06:11:00.771Z","Included","auto","No","58551","0","1870726","9464","1938741","0.56"
"2025-09-10T06:08:48.882Z","Included","auto","No","22346","63437","8599","8973","103355","0.07"
"2025-09-10T06:05:09.137Z","Included","auto","No","11829","0","949380","3460","964669","0.26"
"2025-09-10T06:02:47.228Z","Included","auto","No","13257","0","274697","2782","290736","0.09"
"2025-09-10T06:00:52.918Z","Included","auto","No","10402","0","996120","3705","1010227","0.27"
"2025-09-10T05:54:53.311Z","Included","auto","No","13548","0","846098","2560","862206","0.24"
"2025-09-10T05:50:51.514Z","Included","auto","No","8516","0","432024","5855","446395","0.14"
"2025-09-10T05:49:09.335Z","Included","auto","No","7007","0","590108","3475","600590","0.17"
"2025-09-10T05:46:48.061Z","Included","auto","No","2895","0","57554","442","60891","0.02"
"2025-09-10T05:41:54.565Z","Included","auto","No","11097","0","1468516","2755","1482368","0.39"
"2025-09-10T05:40:49.549Z","Included","auto","No","10608","0","354421","1352","366381","0.10"
"2025-09-10T05:37:51.692Z","Included","auto","No","9643","0","383931","4664","398238","0.12"
"2025-09-10T05:34:54.449Z","Included","auto","No","26104","0","33090","6402","65596","0.06"
"2025-09-10T05:33:59.218Z","Included","auto","No","4029","0","44646","3627","52302","0.03"
"2025-09-10T05:30:50.867Z","Included","auto","No","3759","0","56661","3983","64403","0.03"
"2025-09-10T05:30:14.995Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-10T05:26:37.967Z","Included","auto","No","9104","86617","8587","7505","111813","0.05"
"2025-09-10T05:24:09.464Z","Included","auto","No","717","0","108577","424","109718","0.03"
"2025-09-10T05:22:21.611Z","Included","auto","No","638","0","107940","562","109140","0.03"
"2025-09-10T05:21:54.955Z","Included","auto","No","6332","0","101609","493","108434","0.03"
"2025-09-10T05:20:22.574Z","Included","auto","No","1384","29610","100226","1254","132474","0.04"
"2025-09-10T05:15:30.186Z","Included","auto","No","2434","0","295868","1300","299602","0.08"
"2025-09-10T05:14:41.584Z","Included","auto","No","2168","0","482858","1305","486331","0.13"
"2025-09-10T05:13:52.091Z","Included","auto","No","4351","0","466959","2450","473760","0.13"
"2025-09-10T05:12:39.093Z","Included","auto","No","23577","0","694972","1531","720080","0.20"
"2025-09-10T05:03:10.877Z","Included","auto","No","11363","0","671570","4505","687438","0.20"
"2025-09-10T05:02:04.444Z","Included","auto","No","6067","0","748653","2074","756794","0.20"
"2025-09-10T05:00:45.349Z","Included","auto","No","4553","1409","382507","2831","391300","0.12"
"2025-09-10T04:54:52.147Z","Included","auto","No","4764","1143","302216","3416","311539","0.10"
"2025-09-10T04:51:16.377Z","Included","auto","No","5384","0","382113","2701","390198","0.11"
"2025-09-10T04:38:59.403Z","Included","auto","No","8035","0","27602","455","36092","0.02"
"2025-09-10T04:35:43.494Z","Included","auto","No","20563","414","394740","8973","424690","0.17"
"2025-09-10T04:33:39.233Z","Errored, Not Charged","auto","No","0","342281","0","16865","359146","0.11"
"2025-09-10T00:15:14.550Z","Errored, Not Charged","auto","No","133286","113222","3677322","39362","3963192","1.21"
"2025-09-10T00:12:50.622Z","Included","auto","No","1843","0","742631","791","745265","0.19"
"2025-09-10T00:09:31.056Z","Included","auto","No","7721","0","593470","830","602021","0.16"
"2025-09-10T00:06:36.131Z","Included","auto","No","8688","0","1336651","1041","1346380","0.35"
"2025-09-10T00:06:17.245Z","Included","auto","No","457","0","74996","329","75782","0.02"
"2025-09-10T00:05:26.688Z","Included","auto","No","29694","0","45303","312","75309","0.04"
"2025-09-10T00:03:56.105Z","Included","auto","No","38246","0","95542","1606","135394","0.07"
"2025-09-10T00:00:28.793Z","Included","auto","No","35133","96354","8242","14885","154614","0.10"
"2025-09-09T23:59:43.157Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-09T23:55:58.912Z","Included","auto","No","2176","0","367573","1759","371508","0.10"
"2025-09-09T23:53:57.758Z","Included","auto","No","4404","0","86676","372","91452","0.03"
"2025-09-09T23:52:09.183Z","Included","auto","No","5144","0","81533","359","87036","0.03"
"2025-09-09T23:51:47.392Z","Included","auto","No","5268","0","76266","538","82072","0.03"
"2025-09-09T23:51:24.964Z","Included","auto","No","4996","0","71271","482","76749","0.02"
"2025-09-09T23:50:16.513Z","Included","auto","No","5509","0","65763","408","71680","0.02"
"2025-09-09T23:42:20.184Z","Included","auto","No","5336","0","60428","612","66376","0.02"
"2025-09-09T23:39:04.069Z","Included","auto","No","7518","2704","288187","2565","300974","0.10"
"2025-09-09T23:29:52.258Z","Included","auto","No","4940","0","47976","154","53070","0.02"
"2025-09-09T23:29:34.535Z","Included","auto","No","5044","0","42933","164","48141","0.02"
"2025-09-09T23:29:00.534Z","Included","auto","No","11520","0","31414","248","43182","0.02"
"2025-09-09T23:20:06.468Z","Included","auto","No","53610","97691","557841","13501","722643","0.26"
"2025-09-09T23:15:34.195Z","Included","auto","No","9957","12412","1836807","4488","1863664","0.53"
"2025-09-09T23:14:28.536Z","Included","auto","No","4936","0","301029","639","306604","0.08"
"2025-09-09T23:11:47.796Z","Included","auto","No","1795","2932","482299","1283","488309","0.14"
"2025-09-09T22:57:41.163Z","Included","auto","No","93591","0","1633173","3155","1729919","0.51"
"2025-09-09T22:53:05.641Z","Included","auto","No","7487","0","759986","943","768416","0.20"
"2025-09-09T22:50:31.965Z","Included","auto","No","564","0","236443","338","237345","0.06"
"2025-09-09T22:49:26.107Z","Included","auto","No","2904","0","620517","680","624101","0.16"
"2025-09-09T22:45:21.260Z","Included","auto","No","23213","0","613755","740","637708","0.18"
"2025-09-09T22:42:36.091Z","Included","auto","No","9086","0","1143353","2447","1154886","0.30"
"2025-09-09T22:39:53.952Z","Included","auto","No","18450","0","1006956","2176","1027582","0.28"
"2025-09-09T22:33:43.800Z","Included","auto","No","41988","85748","330191","7176","465103","0.16"
"2025-09-09T22:26:04.706Z","Included","auto","No","10854","0","2926289","3209","2940352","0.76"
"2025-09-09T22:20:28.140Z","Included","auto","No","8081","0","1450340","2608","1461029","0.38"
"2025-09-09T22:19:28.591Z","Included","auto","No","1161","0","261705","237","263103","0.07"
"2025-09-09T22:00:23.455Z","Included","auto","No","87554","28050","2333755","8831","2458190","0.81"
"2025-09-09T21:51:55.927Z","Included","auto","No","91623","4013","1770940","3622","1870198","0.86"
"2025-09-09T21:45:41.321Z","Included","auto","No","32941","5744","2436750","8883","2484318","0.70"
"2025-09-09T21:45:04.816Z","Included","auto","No","415","0","30471","329","31215","0.01"
"2025-09-09T21:44:32.767Z","Included","auto","No","1622","0","28850","314","30786","0.01"
"2025-09-09T21:21:45.564Z","Included","auto","No","398","0","28453","233","29084","0.01"
"2025-09-09T21:21:20.914Z","Included","auto","No","334","0","28120","255","28709","0.01"
"2025-09-09T21:18:33.358Z","Included","auto","No","1407","0","81993","511","83911","0.02"
"2025-09-09T21:10:59.613Z","Included","auto","No","8199","1533","227720","3192","240644","0.09"
"2025-09-09T21:09:14.586Z","Included","auto","No","26753","1425","101021","3384","132583","0.16"
"2025-09-09T21:03:36.934Z","Included","auto","No","8111","616","98715","4823","112265","0.08"
"2025-09-09T21:01:02.309Z","Included","auto","No","93285","0","502700","1423","597408","0.22"
"2025-09-09T20:57:02.359Z","Included","auto","No","1304","0","381287","503","383094","0.10"
"2025-09-09T20:55:14.408Z","Included","auto","No","1541","0","375561","678","377780","0.10"
"2025-09-09T20:51:47.719Z","Included","auto","No","1529","0","369447","700","371676","0.10"
"2025-09-09T20:50:07.899Z","Included","auto","No","3985","0","541063","1032","546080","0.14"
"2025-09-09T20:45:00.684Z","Included","auto","No","4099","6636","770805","2650","784190","0.23"
"2025-09-09T20:42:40.627Z","Errored, Not Charged","auto","No","4204","4204","815197","2608","826213","0.24"
"2025-09-09T20:42:06.574Z","Included","auto","No","3131","0","466064","1371","470566","0.13"
"2025-09-09T20:40:24.146Z","Included","auto","No","5747","0","593819","1819","601385","0.16"
"2025-09-09T20:37:02.327Z","Included","auto","No","6185","0","272803","1222","280210","0.08"
"2025-09-09T20:34:10.973Z","Included","auto","No","4037","0","375854","1262","381153","0.10"
"2025-09-09T20:31:49.921Z","Included","auto","No","2438","0","295813","1109","299360","0.08"
"2025-09-09T20:26:06.210Z","Included","auto","No","6348","0","542185","3353","551886","0.16"
"2025-09-09T20:25:21.694Z","Included","auto","No","1529","0","202730","681","204940","0.05"
"2025-09-09T20:23:43.635Z","Included","auto","No","1764","0","196212","804","198780","0.05"
"2025-09-09T20:21:34.101Z","Included","auto","No","22119","0","262758","1050","285927","0.09"
"2025-09-09T20:17:01.707Z","Included","auto","No","35028","81262","574127","14896","705313","0.25"
"2025-09-09T20:12:57.954Z","Included","auto","No","11916","0","1454019","5423","1471358","0.40"
"2025-09-09T20:06:32.568Z","Included","auto","No","13415","0","1974797","5611","1993823","0.53"
"2025-09-09T19:58:06.130Z","Included","auto","No","107226","0","732819","8146","848191","0.32"
"2025-09-09T19:54:15.374Z","Included","auto","No","10752","0","610997","8033","629782","0.20"
"2025-09-09T19:50:41.154Z","Included","auto","No","44717","0","1100267","7379","1152363","0.35"
"2025-09-09T19:45:18.450Z","Included","auto","No","74620","79019","999764","23809","1177212","0.42"
"2025-09-09T19:43:53.969Z","Included","auto","No","974","0","324469","476","325919","0.08"
"2025-09-09T19:42:16.754Z","Included","auto","No","5289","0","1265213","2346","1272848","0.33"
"2025-09-09T19:38:05.243Z","Included","auto","No","4735","0","805880","1322","811937","0.21"
"2025-09-09T19:35:14.355Z","Included","auto","No","9122","0","1964585","3090","1976797","0.51"
"2025-09-09T19:31:13.855Z","Included","auto","No","12699","0","1344479","3261","1360439","0.36"
"2025-09-09T19:26:18.961Z","Included","auto","No","73970","0","398393","3587","475950","0.19"
"2025-09-09T19:19:12.413Z","Included","auto","No","38832","0","1140606","3302","1182740","0.34"
"2025-09-09T19:14:41.238Z","Included","auto","No","83778","53895","1006190","20386","1164249","0.42"
"2025-09-09T19:10:56.749Z","Included","auto","No","24097","0","2073688","12356","2110141","0.59"
"2025-09-09T19:05:49.651Z","Included","auto","No","36202","0","2900583","14883","2951668","0.82"
"2025-09-09T19:00:02.512Z","Included","auto","No","43025","0","937409","23303","1003737","0.37"
"2025-09-08T05:05:21.533Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-08T04:58:43.748Z","Included","auto","No","0","1982","637184","17007","656173","0.25"
"2025-09-08T04:54:14.435Z","Included","auto","No","0","1719","632576","11621","645916","0.20"
"2025-09-08T04:48:07.552Z","Included","auto","No","0","1421","628864","15891","646176","0.24"
"2025-09-08T04:38:47.015Z","Included","auto","No","0","209425","417280","19444","646149","0.51"
"2025-09-08T04:34:38.579Z","Included","auto","No","0","589","207872","10486","218947","0.13"
"2025-09-08T04:21:23.597Z","Included","auto","No","0","13344","2197120","34473","2244937","0.64"
"2025-09-08T04:19:55.430Z","Included","auto","No","0","2429","386688","2748","391865","0.08"
"2025-09-08T04:19:11.802Z","Included","auto","No","0","1519","384128","988","386635","0.06"
"2025-09-08T04:18:17.260Z","Included","auto","No","0","1850","572544","1798","576192","0.09"
"2025-09-08T04:15:52.512Z","Included","auto","No","0","6836","1677824","3673","1688333","0.26"
"2025-09-08T04:15:08.049Z","Included","auto","No","0","1629","366464","1379","369472","0.06"
"2025-09-08T04:14:04.799Z","Included","auto","No","0","4108","905728","1502","911338","0.13"
"2025-09-08T04:13:13.717Z","Included","auto","No","0","1920","533504","1404","536828","0.08"
"2025-09-08T04:11:05.964Z","Included","auto","No","0","4114","1578368","3422","1585904","0.24"
"2025-09-08T04:09:52.852Z","Included","auto","No","0","1996","690560","1898","694454","0.11"
"2025-09-08T04:09:21.509Z","Included","auto","No","0","1390","342528","341","344259","0.05"
"2025-09-08T04:07:40.525Z","Included","auto","No","0","2944","1018496","2107","1023547","0.15"
"2025-09-08T04:06:17.105Z","Included","auto","No","0","3567","835456","2376","841399","0.13"
"2025-09-08T04:05:35.603Z","Included","auto","No","0","1405","328960","1340","331705","0.06"
"2025-09-08T04:02:09.677Z","Included","auto","No","0","5939","1131008","7048","1143995","0.22"
"2025-09-08T03:59:33.793Z","Included","auto","No","0","5987","1250048","5148","1261183","0.22"
"2025-09-08T03:56:52.547Z","Included","auto","No","0","5716","1207168","6042","1218926","0.22"
"2025-09-08T03:51:25.642Z","Included","auto","No","0","8944","2014592","10729","2034265","0.37"
"2025-09-08T03:49:36.090Z","Included","auto","No","0","3726","690560","4558","698844","0.14"
"2025-09-08T03:48:09.473Z","Included","auto","No","0","3294","810624","2351","816269","0.13"
"2025-09-08T03:45:25.796Z","Included","auto","No","0","3636","527360","5637","536633","0.13"
"2025-09-08T03:44:01.397Z","Included","auto","No","0","3421","902912","2964","909297","0.15"
"2025-09-08T03:41:48.040Z","Included","auto","No","0","6134","1501568","4733","1512435","0.24"
"2025-09-08T03:39:36.275Z","Included","auto","No","0","8774","1307264","4927","1320965","0.22"
"2025-09-08T03:37:20.034Z","Included","auto","No","0","10876","1209600","4606","1225082","0.21"
"2025-09-08T03:35:41.022Z","Included","auto","No","0","4201","716800","3534","724535","0.13"
"2025-09-08T03:34:22.024Z","Included","auto","No","0","4763","786432","3833","795028","0.14"
"2025-09-08T03:32:06.844Z","Included","auto","No","0","4580","753024","6249","763853","0.16"
"2025-09-08T03:26:25.941Z","Included","auto","No","0","96317","842496","13523","952336","0.36"
"2025-09-08T03:25:15.816Z","Included","auto","No","0","6338","204800","1837","212975","0.05"
"2025-09-08T03:17:41.522Z","Errored, Not Charged","auto","No","0","57941","478720","15631","552292","0.29"
"2025-09-08T03:15:38.793Z","Included","auto","No","0","20490","1084672","3599","1108761","0.20"
"2025-09-08T03:13:03.737Z","Included","auto","No","0","23154","1961472","3925","1988551","0.31"
"2025-09-08T03:11:58.031Z","Included","auto","No","0","1316","385920","1874","389110","0.07"
"2025-09-08T03:11:01.614Z","Included","auto","No","0","1425","383360","1709","386494","0.07"
"2025-09-08T03:09:02.966Z","Included","auto","No","0","6795","1698176","3085","1708056","0.25"
"2025-09-08T03:08:06.138Z","Included","auto","No","0","1584","367744","1932","371260","0.07"
"2025-09-08T03:06:29.772Z","Included","auto","No","0","3786","1272320","2752","1278858","0.19"
"2025-09-08T03:04:21.109Z","Included","auto","No","0","4276","1426688","3716","1434680","0.22"
"2025-09-08T03:03:43.705Z","Included","auto","No","0","1148","351616","1790","354554","0.06"
"2025-09-08T03:02:42.638Z","Included","auto","No","0","1246","349696","1104","352046","0.06"
"2025-09-08T03:01:38.637Z","Included","auto","No","0","1475","520960","1859","524294","0.09"
"2025-09-08T02:59:28.683Z","Included","auto","No","0","5056","1535872","4043","1544971","0.24"
"2025-09-08T02:57:58.357Z","Included","auto","No","0","3729","1167744","2516","1173989","0.18"
"2025-09-08T02:56:34.213Z","Included","auto","No","0","3367","1144576","2082","1150025","0.17"
"2025-09-08T02:54:18.117Z","Included","auto","No","0","4838","1279232","3966","1288036","0.21"
"2025-09-08T02:52:08.548Z","Included","auto","No","0","6010","1392768","3703","1402481","0.22"
"2025-09-08T02:51:15.985Z","Included","auto","No","0","881","304256","1650","306787","0.06"
"2025-09-08T02:50:24.734Z","Included","auto","No","0","1218","302464","1561","305243","0.05"
"2025-09-08T02:49:16.503Z","Included","auto","No","0","5268","594304","1886","601458","0.10"
"2025-09-08T02:48:23.501Z","Included","auto","No","0","11985","283136","1752","296873","0.07"
"2025-09-08T02:45:49.404Z","Included","auto","No","0","4653","1291776","4950","1301379","0.22"
"2025-09-08T02:44:06.488Z","Included","auto","No","0","2115","420736","3680","426531","0.09"
"2025-09-08T02:40:26.559Z","Included","auto","No","0","19247","1745408","7021","1771676","0.31"
"2025-09-08T02:38:35.706Z","Included","auto","No","0","5663","902656","3281","911600","0.15"
"2025-09-08T02:37:42.424Z","Included","auto","No","0","3036","376320","1909","381265","0.07"
"2025-09-08T02:36:29.222Z","Included","auto","No","0","18380","357248","2290","377918","0.09"
"2025-09-08T02:35:17.865Z","Included","auto","No","0","1677","370048","2976","374701","0.08"
"2025-09-08T02:33:51.148Z","Included","auto","No","0","21425","561536","2054","585015","0.12"
"2025-09-08T02:32:25.442Z","Included","auto","No","0","2560","424320","3014","429894","0.09"
"2025-09-08T02:29:07.220Z","Included","auto","No","0","7686","1019136","6740","1033562","0.20"
"2025-09-08T02:24:47.232Z","Included","auto","No","0","32024","1320960","9076","1362060","0.30"
"2025-09-08T02:23:37.466Z","Included","auto","No","0","2531","427392","3364","433287","0.09"
"2025-09-08T02:22:30.130Z","Included","auto","No","0","64926","519296","2180","586402","0.17"
"2025-09-08T02:21:23.823Z","Included","auto","No","0","1793","321152","1958","324903","0.06"
"2025-09-08T02:20:36.822Z","Included","auto","No","0","1250","157568","2260","161078","0.04"
"2025-09-08T02:17:31.915Z","Included","auto","No","0","13847","744320","8588","766755","0.20"
"2025-09-08T02:16:26.610Z","Included","auto","No","0","43635","150912","1886","196433","0.09"
"2025-09-08T02:02:18.829Z","Errored, Not Charged","auto","No","0","164544","11520","8871","184935","0.07"
"2025-09-08T02:01:10.678Z","Included","auto","No","0","1711","691712","1784","695207","0.11"
"2025-09-08T02:00:13.420Z","Included","auto","No","0","1233","458624","2394","462251","0.08"
"2025-09-08T01:58:41.650Z","Included","auto","No","0","1606","913152","2246","917004","0.14"
"2025-09-08T01:57:08.356Z","Included","auto","No","0","4996","898560","2221","905777","0.14"
"2025-09-08T01:56:35.547Z","Included","auto","No","0","718","445824","691","447233","0.06"
